                   x                    y                    z                   vx                   vy                   vz                    m                    t                   Fx                   Fy                   Fz                F_mod               dist_r               dist_v 
  0.8241576194654074 0.014012186965717955 0.0005493641008067131 0.011448832769441326  0.12338769921054676 -0.002337673711079521   0.9997724078560964  0.30172030240000003                 -0.0                 -0.0                 -0.0                  0.0   1260.6144945574054     8.62576091480885 
  0.8245118578352263  0.01736772690193641 0.00048436428158479914  0.01436585930726425  0.12120299455493341 -0.0024004836022118677   0.9997724078560964  0.32914942080000004                 -0.0                 -0.0                 -0.0                  0.0   1353.6185717307956    9.430449160357462 
  0.8249448222231192 0.020656874874126322 0.00041775101278075124  0.01718634064473304   0.1185486360238161 -0.0024552872209726508   0.9997724078560964  0.35657853920000004                 -0.0                 -0.0                 -0.0                  0.0   1455.2360986499193   10.291988715557187 
  0.8254536364625578 0.023866915630319015 0.00034974636961590533  0.01989379162204522  0.11543711460918601 -0.0025019089087728076   0.9997724078560964  0.38400765760000005                 -0.0                 -0.0                 -0.0                  0.0    1565.975945952092   11.213933117107556 
  0.8260349843611055 0.026985502077224482 0.0002805768806033559 0.022472633035791258  0.11188275875107939 -0.002540199525728524   0.9997724078560964  0.41143677600000006                 -0.0                 -0.0                 -0.0                  0.0    1686.512770082586   12.201018961837406 
  0.8266851361514165  0.03000070356484121 0.00021047280882043702 0.024908306115365427  0.10790157797264952 -0.0025700357623987024   0.9997724078560964  0.43886589440000007                 -0.0                 -0.0                 -0.0                  0.0    1817.358839493503   13.256671227977707 
  0.8273999778921993 0.032901049725284924 0.0001396674565561949 0.027187373107025008   0.1035110958185622 -0.0025913191311052316   0.9997724078560964   0.4662950128000001                 -0.0                 -0.0                 -0.0                  0.0   1959.1767244478763   14.385391460367499 
  0.8281750434374456  0.03567556963323549 6.839650146905483e-05 0.029297604003772394   0.0987301765255552 -0.0026039746858901322   0.9997724078560964   0.4937241312000001                 -0.0                 -0.0                 -0.0                  0.0    2112.708043851504   15.592212960942028 
  0.8290055485999945  0.03831382617581805 -3.102629060245285e-06 0.031228049938181568  0.09357884975181825 -0.0026079495274078015   0.9997724078560964   0.5211532496000001                 -0.0                 -0.0                 -0.0                  0.0    2278.764406041021    16.88263990599751 
  0.8298864271553795  0.04080594563544218 -7.459134031291543e-05  0.03296910415555809  0.08807813745552028 -0.002603211154029915   0.9997724078560964          0.548582368                 -0.0                 -0.0                 -0.0                  0.0    2458.338604130495    18.26348824782728 
  0.8308123683614745  0.04314264259686205 -0.00014583040601098327 0.034512551789009305  0.08224988667360368 -0.0025897457233360877   0.9997724078560964         0.5760114864                 -0.0                 -0.0                 -0.0                  0.0   2652.3615323921317    19.74105757639889 
  0.8317778557059273  0.04531524038712682 -0.00021658045592741837  0.03585160985607755  0.07611661154335338 -0.002567556289285895   0.9997724078560964         0.6034406048                 -0.0                 -0.0                 -0.0                  0.0   2861.7519015204007   21.321536894354804 
  0.8327772066337722  0.04731568734271364 -0.000286602415554341  0.03698095898516555  0.06970134746391296 -0.0025366610801151115   0.9997724078560964   0.6308697231999999                 -0.0                 -0.0                 -0.0                  0.0    3087.596505933721   23.012356484614877 
  0.8338046130489671  0.04913656927138078 -0.0003556578998255534  0.03789676836102159  0.06302751984225473 -0.002497091880811713   0.9997724078560964   0.6582988415999999                 -0.0                 -0.0                 -0.0                  0.0    3331.072296812555   24.821611032541984 
  0.8348541824230131   0.0507711185372909 -0.0004235095646187246  0.03859671525777475 0.056118829432315075 -0.0024488925823463025   0.9997724078560964   0.6857279599999998                 -0.0                 -0.0                 -0.0                  0.0    3593.613642888158   26.759298801799424 
  0.8359199793786127 0.052213220247455054 -0.000489921421443457 0.039080000313236586 0.048999155874825964 -0.002392117958060813   0.9997724078560964   0.7131570783999998                 -0.0                 -0.0                 -0.0                  0.0   3876.5730122147734   28.834806375455504 
  0.8369960676440374 0.053457416056648895 -0.0005546591223564761   0.0393473593978507   0.0416924806893734 -0.002326832726092395   0.9997724078560964   0.7405861967999997                 -0.0                 -0.0                 -0.0                  0.0   4181.2454972347805    31.05712512286353 
  0.8380765522922637 0.054498906137952594 -0.0006174902237444859  0.03940107255364925  0.03422283066250884 -0.0022531109556631766   0.9997724078560964   0.7680153151999997                 -0.0                 -0.0                 -0.0                  0.0    4509.194639412159   33.437239914486355 
  0.8391556221859755  0.05533354988824664 -0.0006781844391939167 0.039244970029476973 0.026614242311993674 -0.002171035874616705   0.9997724078560964   0.7954444335999996                 -0.0                 -0.0                 -0.0                  0.0    4862.121406542446    35.98715059668372 
  0.8402275925433327 0.055957865953420574 -0.0007365138932411685  0.03888443492375146 0.018890747875846544 -0.0020807001357004977   0.9997724078560964   0.8228735519999996                 -0.0                 -0.0                 -0.0                  0.0    5242.229570763618    38.72248945581058 
  0.8412869475182272   0.0563690321673671 -0.0007922533893803593  0.03832640136934613  0.01107638305708173 -0.0019822065995855663   0.9997724078560964   0.8503026703999995                 -0.0                 -0.0                 -0.0                  0.0   5651.2309847980705    41.65529662928085 
  0.8423283826509547  0.05656488600207741 -0.000845180707303372  0.03757934656115399 0.0031952165252960574 -0.0018756696930880266   0.9997724078560964   0.8777317887999995                 -0.0                 -0.0                 -0.0                  0.0    6091.114500862079   44.799587446845806 
  0.8433468469893279 0.056543926122571815 -0.0008950769459507947 0.036653274241838965 -0.004728599097620793 -0.001761217400899304   0.9997724078560964   0.9051609071999994                 -0.0                 -0.0                 -0.0                  0.0   6564.1631195894015    48.17140348970717 
  0.8443375846049814  0.05630531562826722 -0.0009417269305334408   0.0355596865361262 -0.012670755396821765 -0.0016389939474647742   0.9997724078560964   0.9325900255999994                 -0.0                 -0.0                 -0.0                  0.0    7073.058633912827   51.789459894224386 
  0.8452961751341056  0.05584888753884643 -0.0009849197031858345 0.034311540277647504 -0.020606696580845373 -0.0015091632213072692   0.9997724078560964   0.9600191439999993                 -0.0                 -0.0                 -0.0                  0.0    7620.764958565127    55.67423317476719 
   0.846218572855914  0.05517515304364066 -0.0010244491182422515  0.03292318323595628 -0.02851150992360959 -0.001371912985583674   0.9997724078560964   0.9874482623999993                 -0.0                 -0.0                 -0.0                  0.0     8209.61391508591    59.84141106257869 
  0.8471011436866756  0.05428531297353242 -0.0010601145641442834  0.03141026497295047 -0.036359800879642024 -0.0012274599041766639   0.9997724078560964   1.0148773807999993                 -0.0                 -0.0                 -0.0                  0.0    8842.649096766234    64.31130263508568 
  0.8479406993146331  0.05318127286670784 -0.0010917218345041337  0.02978961650767729 -0.04412555666567061 -0.0010760553900539748   0.9997724078560964   1.0423064991999993                 -0.0                 -0.0                 -0.0                  0.0     9523.18048867824    69.10550709233232 
  0.8487345275363545  0.05186566187643663 -0.0011190841706070034 0.028079092642961063 -0.05178200354665579 -0.0009179922496748417   0.9997724078560964   1.0697356175999992                 -0.0                 -0.0                 -0.0                  0.0   10255.640092618423    74.25260294705213 
  0.8494804176858475 0.050341855602011445 -0.0011420234963223177 0.026297370832497863 -0.05930146481929679 -0.0007536120515879476   0.9997724078560964   1.0971647359999992                 -0.0                 -0.0                 -0.0                  0.0   11042.920610551395    79.76958704316317 
  0.8501766798857913  0.04861400270478621 -0.001160371863631048 0.024463700997765694  -0.0666552285250555 -0.0005833130870755453   0.9997724078560964   1.1245938543999991                 -0.0                 -0.0                 -0.0                  0.0   11888.911353353076    85.67923400409019 
  0.8508221567117598  0.04668705489307465 -0.0011739731223446583 0.022597601917354947 -0.07381343616788809 -0.0004075587146020912   0.9997724078560964    1.152022972799999                 -0.0                 -0.0                 -0.0                  0.0    12797.85629222313     92.0053581380073 
  0.8514162257665845 0.044566799518816674 -0.001182684820657045  0.02071850189122105 -0.08074500600612114 -0.00022688578826232745   0.9997724078560964    1.179452091199999                 -0.0                 -0.0                 -0.0                  0.0   13775.117968816534    98.77760728901248 
  0.8519587916391386   0.0422598936271085 -0.0011863803335401821 0.018845324493180802 -0.08741760658953256 -4.191276605738278e-05   0.9997724078560964    1.206881209599999                 -0.0                 -0.0                 -0.0                  0.0    14824.99751390525   106.01654626965694 
  0.8524502657997183 0.039773897846701725 -0.0011849512033883455  0.01699602447077762  -0.0937976977767234 0.0001466530174415397   0.9997724078560964    1.234310327999999                 -0.0                 -0.0                 -0.0                  0.0   15952.043784181671   113.74229528572174 
  0.8528915331941811  0.03711730802601584 -0.0011783096616720056 0.015187084222743667 -0.09985065705220203 0.0003380095376954396   0.9997724078560964    1.261739446399999                 -0.0                 -0.0                 -0.0                  0.0   17161.705143282757   121.97850959178167 
   0.853283904669866   0.0342995820388536 -0.001166391281952685 0.013432987595311165 -0.10554100805613519 0.0005312564404003357   0.9997724078560964   1.2891685647999989                 -0.0                 -0.0                 -0.0                  0.0    18459.71871496489   130.74797443619286 
