         # x	           y	           z	          vx	          vy	          vz	           C
   1.1389923	  -0.0125362	   0.0000000	  -0.0050254	   0.0843439	   0.0000000	   3.1667456
   1.1389120	  -0.0110951	   0.0000000	  -0.0044182	   0.0851349	   0.0000000	   3.1667456
   1.1388420	  -0.0096414	   0.0000000	  -0.0038169	   0.0858303	   0.0000000	   3.1667456
   1.1387821	  -0.0081768	   0.0000000	  -0.0032207	   0.0864288	   0.0000000	   3.1667456
   1.1387324	  -0.0067027	   0.0000000	  -0.0026292	   0.0869294	   0.0000000	   3.1667456
   1.1386927	  -0.0052210	   0.0000000	  -0.0020414	   0.0873311	   0.0000000	   3.1667456
   1.1386631	  -0.0037333	   0.0000000	  -0.0014567	   0.0876330	   0.0000000	   3.1667456
   1.1386431	  -0.0022414	   0.0000000	  -0.0008741	   0.0878346	   0.0000000	   3.1667456
   1.1386333	  -0.0007469	   0.0000000	  -0.0002929	   0.0879356	   0.0000000	   3.1667456
   1.1386333	   0.0007485	   0.0000000	   0.0002879	   0.0879356	   0.0000000	   3.1667456
   1.1386430	   0.0022431	   0.0000000	   0.0008691	   0.0878347	   0.0000000	   3.1667456
   1.1386628	   0.0037351	   0.0000000	   0.0014516	   0.0876332	   0.0000000	   3.1667456
   1.1386925	   0.0052227	   0.0000000	   0.0020364	   0.0873313	   0.0000000	   3.1667456
   1.1387321	   0.0067044	   0.0000000	   0.0026241	   0.0869298	   0.0000000	   3.1667456
   1.1387817	   0.0081785	   0.0000000	   0.0032156	   0.0864293	   0.0000000	   3.1667456
   1.1388415	   0.0096432	   0.0000000	   0.0038117	   0.0858308	   0.0000000	   3.1667456
   1.1389114	   0.0110968	   0.0000000	   0.0044130	   0.0851354	   0.0000000	   3.1667456
   1.1389916	   0.0125379	   0.0000000	   0.0050202	   0.0843446	   0.0000000	   3.1667456
   1.1390822	   0.0139647	   0.0000000	   0.0056336	   0.0834596	   0.0000000	   3.1667456
   1.1391832	   0.0153757	   0.0000000	   0.0062539	   0.0824823	   0.0000000	   3.1667456
   1.1392949	   0.0167692	   0.0000000	   0.0068812	   0.0814143	   0.0000000	   3.1667456
   1.1394173	   0.0181439	   0.0000000	   0.0075159	   0.0802575	   0.0000000	   3.1667456
   1.1395504	   0.0194981	   0.0000000	   0.0081580	   0.0790141	   0.0000000	   3.1667456
   1.1396947	   0.0208305	   0.0000000	   0.0088076	   0.0776861	   0.0000000	   3.1667456
   1.1398500	   0.0221396	   0.0000000	   0.0094645	   0.0762758	   0.0000000	   3.1667456
   1.1400167	   0.0234240	   0.0000000	   0.0101286	   0.0747855	   0.0000000	   3.1667456
   1.1401945	   0.0246825	   0.0000000	   0.0107996	   0.0732178	   0.0000000	   3.1667456
   1.1403840	   0.0259136	   0.0000000	   0.0114770	   0.0715751	   0.0000000	   3.1667456
   1.1405849	   0.0271162	   0.0000000	   0.0121602	   0.0698600	   0.0000000	   3.1667456
   1.1407975	   0.0282890	   0.0000000	   0.0128486	   0.0680752	   0.0000000	   3.1667456
   1.1410218	   0.0294309	   0.0000000	   0.0135415	   0.0662232	   0.0000000	   3.1667456
   1.1412580	   0.0305407	   0.0000000	   0.0142380	   0.0643068	   0.0000000	   3.1667456
   1.1415061	   0.0316175	   0.0000000	   0.0149372	   0.0623289	   0.0000000	   3.1667456
   1.1417661	   0.0326601	   0.0000000	   0.0156380	   0.0602920	   0.0000000	   3.1667456
   1.1420379	   0.0336676	   0.0000000	   0.0163394	   0.0581990	   0.0000000	   3.1667456
   1.1423217	   0.0346390	   0.0000000	   0.0170401	   0.0560528	   0.0000000	   3.1667456
   1.1426175	   0.0355735	   0.0000000	   0.0177389	   0.0538560	   0.0000000	   3.1667456
   1.1429249	   0.0364703	   0.0000000	   0.0184345	   0.0516115	   0.0000000	   3.1667456
   1.1432443	   0.0373285	   0.0000000	   0.0191256	   0.0493220	   0.0000000	   3.1667456
   1.1435753	   0.0381474	   0.0000000	   0.0198107	   0.0469904	   0.0000000	   3.1667456
   1.1439180	   0.0389263	   0.0000000	   0.0204883	   0.0446193	   0.0000000	   3.1667456
   1.1442721	   0.0396646	   0.0000000	   0.0211571	   0.0422116	   0.0000000	   3.1667456
   1.1446375	   0.0403616	   0.0000000	   0.0218155	   0.0397698	   0.0000000	   3.1667456
   1.1450139	   0.0410169	   0.0000000	   0.0224620	   0.0372968	   0.0000000	   3.1667456
   1.1454012	   0.0416298	   0.0000000	   0.0230951	   0.0347952	   0.0000000	   3.1667456
   1.1457993	   0.0422000	   0.0000000	   0.0237132	   0.0322676	   0.0000000	   3.1667456
   1.1462076	   0.0427271	   0.0000000	   0.0243149	   0.0297166	   0.0000000	   3.1667456
   1.1466260	   0.0432105	   0.0000000	   0.0248986	   0.0271449	   0.0000000	   3.1667456
   1.1470542	   0.0436501	   0.0000000	   0.0254629	   0.0245551	   0.0000000	   3.1667456
   1.1474918	   0.0440455	   0.0000000	   0.0260063	   0.0219496	   0.0000000	   3.1667456
   1.1479385	   0.0443965	   0.0000000	   0.0265273	   0.0193309	   0.0000000	   3.1667456
   1.1483939	   0.0447028	   0.0000000	   0.0270246	   0.0167017	   0.0000000	   3.1667456
   1.1488575	   0.0449644	   0.0000000	   0.0274967	   0.0140643	   0.0000000	   3.1667456
   1.1493288	   0.0451811	   0.0000000	   0.0279423	   0.0114211	   0.0000000	   3.1667456
   1.1498076	   0.0453528	   0.0000000	   0.0283602	   0.0087747	   0.0000000	   3.1667456
   1.1502931	   0.0454795	   0.0000000	   0.0287491	   0.0061273	   0.0000000	   3.1667456
   1.1507851	   0.0455612	   0.0000000	   0.0291078	   0.0034814	   0.0000000	   3.1667456
   1.1512828	   0.0455979	   0.0000000	   0.0294351	   0.0008392	   0.0000000	   3.1667456
   1.1517859	   0.0455898	   0.0000000	   0.0297301	  -0.0017969	   0.0000000	   3.1667456
   1.1522937	   0.0455369	   0.0000000	   0.0299918	  -0.0044246	   0.0000000	   3.1667456
   1.1528057	   0.0454394	   0.0000000	   0.0302190	  -0.0070416	   0.0000000	   3.1667456
   1.1533211	   0.0452975	   0.0000000	   0.0304111	  -0.0096458	   0.0000000	   3.1667456
   1.1538397	   0.0451114	   0.0000000	   0.0305671	  -0.0122348	   0.0000000	   3.1667456
   1.1543605	   0.0448815	   0.0000000	   0.0306864	  -0.0148065	   0.0000000	   3.1667456
   1.1548830	   0.0446080	   0.0000000	   0.0307682	  -0.0173587	   0.0000000	   3.1667456
   1.1554066	   0.0442913	   0.0000000	   0.0308119	  -0.0198892	   0.0000000	   3.1667456
   1.1559306	   0.0439317	   0.0000000	   0.0308171	  -0.0223959	   0.0000000	   3.1667456
   1.1564544	   0.0435298	   0.0000000	   0.0307832	  -0.0248768	   0.0000000	   3.1667456
   1.1569773	   0.0430859	   0.0000000	   0.0307099	  -0.0273296	   0.0000000	   3.1667456
   1.1574986	   0.0426005	   0.0000000	   0.0305969	  -0.0297524	   0.0000000	   3.1667456
   1.1580176	   0.0420742	   0.0000000	   0.0304440	  -0.0321431	   0.0000000	   3.1667456
   1.1585337	   0.0415076	   0.0000000	   0.0302509	  -0.0344998	   0.0000000	   3.1667456
   1.1590462	   0.0409012	   0.0000000	   0.0300177	  -0.0368203	   0.0000000	   3.1667456
   1.1595544	   0.0402556	   0.0000000	   0.0297443	  -0.0391029	   0.0000000	   3.1667456
   1.1600574	   0.0395716	   0.0000000	   0.0294307	  -0.0413455	   0.0000000	   3.1667456
   1.1605550	   0.0388498	   0.0000000	   0.0290772	  -0.0435462	   0.0000000	   3.1667456
   1.1610461	   0.0380909	   0.0000000	   0.0286840	  -0.0457033	   0.0000000	   3.1667456
   1.1615303	   0.0372958	   0.0000000	   0.0282513	  -0.0478147	   0.0000000	   3.1667456
   1.1620066	   0.0364651	   0.0000000	   0.0277795	  -0.0498789	   0.0000000	   3.1667456
   1.1624748	   0.0355998	   0.0000000	   0.0272692	  -0.0518939	   0.0000000	   3.1667456
   1.1629338	   0.0347006	   0.0000000	   0.0267206	  -0.0538581	   0.0000000	   3.1667456
   1.1633832	   0.0337685	   0.0000000	   0.0261346	  -0.0557698	   0.0000000	   3.1667456
   1.1638224	   0.0328043	   0.0000000	   0.0255117	  -0.0576273	   0.0000000	   3.1667456
   1.1642506	   0.0318090	   0.0000000	   0.0248526	  -0.0594290	   0.0000000	   3.1667456
   1.1646674	   0.0307836	   0.0000000	   0.0241582	  -0.0611734	   0.0000000	   3.1667456
   1.1650720	   0.0297290	   0.0000000	   0.0234293	  -0.0628589	   0.0000000	   3.1667456
   1.1654639	   0.0286462	   0.0000000	   0.0226668	  -0.0644840	   0.0000000	   3.1667456
   1.1658427	   0.0275364	   0.0000000	   0.0218716	  -0.0660474	   0.0000000	   3.1667456
   1.1662076	   0.0264004	   0.0000000	   0.0210449	  -0.0675476	   0.0000000	   3.1667456
   1.1665581	   0.0252396	   0.0000000	   0.0201878	  -0.0689834	   0.0000000	   3.1667456
   1.1668940	   0.0240548	   0.0000000	   0.0193013	  -0.0703534	   0.0000000	   3.1667456
   1.1672144	   0.0228474	   0.0000000	   0.0183866	  -0.0716564	   0.0000000	   3.1667456
   1.1675191	   0.0216183	   0.0000000	   0.0174452	  -0.0728913	   0.0000000	   3.1667456
   1.1678076	   0.0203689	   0.0000000	   0.0164782	  -0.0740569	   0.0000000	   3.1667456
   1.1680794	   0.0191002	   0.0000000	   0.0154870	  -0.0751522	   0.0000000	   3.1667456
   1.1683341	   0.0178135	   0.0000000	   0.0144730	  -0.0761763	   0.0000000	   3.1667456
   1.1685715	   0.0165100	   0.0000000	   0.0134377	  -0.0771281	   0.0000000	   3.1667456
   1.1687909	   0.0151910	   0.0000000	   0.0123825	  -0.0780069	   0.0000000	   3.1667456
   1.1689924	   0.0138576	   0.0000000	   0.0113090	  -0.0788117	   0.0000000	   3.1667456
   1.1691755	   0.0125112	   0.0000000	   0.0102186	  -0.0795420	   0.0000000	   3.1667456
   1.1693399	   0.0111530	   0.0000000	   0.0091131	  -0.0801970	   0.0000000	   3.1667456
   1.1694853	   0.0097843	   0.0000000	   0.0079939	  -0.0807761	   0.0000000	   3.1667456
   1.1696117	   0.0084064	   0.0000000	   0.0068628	  -0.0812787	   0.0000000	   3.1667456
   1.1697186	   0.0070206	   0.0000000	   0.0057214	  -0.0817045	   0.0000000	   3.1667456
   1.1698061	   0.0056282	   0.0000000	   0.0045713	  -0.0820531	   0.0000000	   3.1667456
   1.1698741	   0.0042306	   0.0000000	   0.0034143	  -0.0823240	   0.0000000	   3.1667456
   1.1699222	   0.0028290	   0.0000000	   0.0022520	  -0.0825170	   0.0000000	   3.1667456
   1.1699506	   0.0014248	   0.0000000	   0.0010862	  -0.0826320	   0.0000000	   3.1667456
   1.1699592	   0.0000193	   0.0000000	  -0.0000814	  -0.0826689	   0.0000000	   3.1667456


   1.1710000	   0.0000000	   0.0000000	   0.0000000	  -0.0889690	   0.0000000	   3.1658722
   1.1709892	  -0.0015134	   0.0000000	  -0.0012731	  -0.0889271	   0.0000000	   3.1658722
   1.1709567	  -0.0030253	   0.0000000	  -0.0025443	  -0.0888014	   0.0000000	   3.1658722
   1.1709026	  -0.0045344	   0.0000000	  -0.0038116	  -0.0885919	   0.0000000	   3.1658722
   1.1708270	  -0.0060392	   0.0000000	  -0.0050733	  -0.0882989	   0.0000000	   3.1658722
   1.1707300	  -0.0075384	   0.0000000	  -0.0063273	  -0.0879228	   0.0000000	   3.1658722
   1.1706119	  -0.0090304	   0.0000000	  -0.0075719	  -0.0874637	   0.0000000	   3.1658722
   1.1704725	  -0.0105139	   0.0000000	  -0.0088052	  -0.0869221	   0.0000000	   3.1658722
   1.1703123	  -0.0119875	   0.0000000	  -0.0100253	  -0.0862986	   0.0000000	   3.1658722
   1.1701314	  -0.0134498	   0.0000000	  -0.0112304	  -0.0855937	   0.0000000	   3.1658722
   1.1699302	  -0.0148994	   0.0000000	  -0.0124188	  -0.0848081	   0.0000000	   3.1658722
   1.1697090	  -0.0163350	   0.0000000	  -0.0135887	  -0.0839424	   0.0000000	   3.1658722
   1.1694680	  -0.0177552	   0.0000000	  -0.0147383	  -0.0829976	   0.0000000	   3.1658722
   1.1692077	  -0.0191586	   0.0000000	  -0.0158661	  -0.0819743	   0.0000000	   3.1658722
   1.1689283	  -0.0205439	   0.0000000	  -0.0169703	  -0.0808737	   0.0000000	   3.1658722
   1.1686304	  -0.0219099	   0.0000000	  -0.0180494	  -0.0796966	   0.0000000	   3.1658722
   1.1683143	  -0.0232552	   0.0000000	  -0.0191018	  -0.0784442	   0.0000000	   3.1658722
   1.1679806	  -0.0245786	   0.0000000	  -0.0201260	  -0.0771175	   0.0000000	   3.1658722
   1.1676297	  -0.0258788	   0.0000000	  -0.0211206	  -0.0757179	   0.0000000	   3.1658722
   1.1672621	  -0.0271545	   0.0000000	  -0.0220842	  -0.0742464	   0.0000000	   3.1658722
   1.1668785	  -0.0284047	   0.0000000	  -0.0230154	  -0.0727045	   0.0000000	   3.1658722
   1.1664792	  -0.0296280	   0.0000000	  -0.0239129	  -0.0710935	   0.0000000	   3.1658722
   1.1660650	  -0.0308233	   0.0000000	  -0.0247757	  -0.0694148	   0.0000000	   3.1658722
   1.1656364	  -0.0319895	   0.0000000	  -0.0256024	  -0.0676700	   0.0000000	   3.1658722
   1.1651940	  -0.0331254	   0.0000000	  -0.0263921	  -0.0658605	   0.0000000	   3.1658722
   1.1647385	  -0.0342300	   0.0000000	  -0.0271436	  -0.0639880	   0.0000000	   3.1658722
   1.1642706	  -0.0353023	   0.0000000	  -0.0278561	  -0.0620540	   0.0000000	   3.1658722
   1.1637911	  -0.0363411	   0.0000000	  -0.0285287	  -0.0600603	   0.0000000	   3.1658722
   1.1633002	  -0.0373455	   0.0000000	  -0.0291606	  -0.0580085	   0.0000000	   3.1658722
   1.1627990	  -0.0383146	   0.0000000	  -0.0297511	  -0.0559005	   0.0000000	   3.1658722
   1.1622882	  -0.0392473	   0.0000000	  -0.0302995	  -0.0537381	   0.0000000	   3.1658722
   1.1617683	  -0.0401427	   0.0000000	  -0.0308052	  -0.0515230	   0.0000000	   3.1658722
   1.1612402	  -0.0410001	   0.0000000	  -0.0312678	  -0.0492572	   0.0000000	   3.1658722
   1.1607046	  -0.0418185	   0.0000000	  -0.0316868	  -0.0469426	   0.0000000	   3.1658722
   1.1601623	  -0.0425971	   0.0000000	  -0.0320620	  -0.0445811	   0.0000000	   3.1658722
   1.1596140	  -0.0433351	   0.0000000	  -0.0323930	  -0.0421747	   0.0000000	   3.1658722
   1.1590604	  -0.0440318	   0.0000000	  -0.0326798	  -0.0397255	   0.0000000	   3.1658722
   1.1585023	  -0.0446866	   0.0000000	  -0.0329222	  -0.0372355	   0.0000000	   3.1658722
   1.1579404	  -0.0452986	   0.0000000	  -0.0331203	  -0.0347067	   0.0000000	   3.1658722
   1.1573756	  -0.0458673	   0.0000000	  -0.0332741	  -0.0321413	   0.0000000	   3.1658722
   1.1568085	  -0.0463920	   0.0000000	  -0.0333839	  -0.0295414	   0.0000000	   3.1658722
   1.1562400	  -0.0468722	   0.0000000	  -0.0334498	  -0.0269091	   0.0000000	   3.1658722
   1.1556706	  -0.0473074	   0.0000000	  -0.0334722	  -0.0242466	   0.0000000	   3.1658722
   1.1551013	  -0.0476971	   0.0000000	  -0.0334516	  -0.0215561	   0.0000000	   3.1658722
   1.1545327	  -0.0480408	   0.0000000	  -0.0333885	  -0.0188399	   0.0000000	   3.1658722
   1.1539655	  -0.0483380	   0.0000000	  -0.0332834	  -0.0161002	   0.0000000	   3.1658722
   1.1534004	  -0.0485884	   0.0000000	  -0.0331371	  -0.0133392	   0.0000000	   3.1658722
   1.1528382	  -0.0487918	   0.0000000	  -0.0329502	  -0.0105592	   0.0000000	   3.1658722
   1.1522795	  -0.0489476	   0.0000000	  -0.0327237	  -0.0077626	   0.0000000	   3.1658722
   1.1517249	  -0.0490558	   0.0000000	  -0.0324585	  -0.0049517	   0.0000000	   3.1658722
   1.1511753	  -0.0491161	   0.0000000	  -0.0321555	  -0.0021289	   0.0000000	   3.1658722
   1.1506311	  -0.0491282	   0.0000000	  -0.0318158	   0.0007035	   0.0000000	   3.1658722
   1.1500930	  -0.0490921	   0.0000000	  -0.0314406	   0.0035430	   0.0000000	   3.1658722
   1.1495614	  -0.0490076	   0.0000000	  -0.0310311	   0.0063873	   0.0000000	   3.1658722
   1.1490372	  -0.0488747	   0.0000000	  -0.0305886	   0.0092338	   0.0000000	   3.1658722
   1.1485208	  -0.0486934	   0.0000000	  -0.0301144	   0.0120800	   0.0000000	   3.1658722
   1.1480128	  -0.0484637	   0.0000000	  -0.0296099	   0.0149236	   0.0000000	   3.1658722
   1.1475135	  -0.0481857	   0.0000000	  -0.0290766	   0.0177618	   0.0000000	   3.1658722
   1.1470236	  -0.0478594	   0.0000000	  -0.0285160	   0.0205922	   0.0000000	   3.1658722
   1.1465434	  -0.0474851	   0.0000000	  -0.0279298	   0.0234122	   0.0000000	   3.1658722
   1.1460733	  -0.0470629	   0.0000000	  -0.0273194	   0.0262190	   0.0000000	   3.1658722
   1.1456139	  -0.0465930	   0.0000000	  -0.0266866	   0.0290102	   0.0000000	   3.1658722
   1.1451654	  -0.0460759	   0.0000000	  -0.0260330	   0.0317828	   0.0000000	   3.1658722
   1.1447283	  -0.0455117	   0.0000000	  -0.0253604	   0.0345344	   0.0000000	   3.1658722
   1.1443027	  -0.0449010	   0.0000000	  -0.0246705	   0.0372620	   0.0000000	   3.1658722
   1.1438890	  -0.0442440	   0.0000000	  -0.0239651	   0.0399628	   0.0000000	   3.1658722
   1.1434873	  -0.0435414	   0.0000000	  -0.0232459	   0.0426341	   0.0000000	   3.1658722
   1.1430980	  -0.0427936	   0.0000000	  -0.0225148	   0.0452730	   0.0000000	   3.1658722
   1.1427213	  -0.0420011	   0.0000000	  -0.0217733	   0.0478766	   0.0000000	   3.1658722
   1.1423572	  -0.0411647	   0.0000000	  -0.0210234	   0.0504419	   0.0000000	   3.1658722
   1.1420060	  -0.0402851	   0.0000000	  -0.0202667	   0.0529660	   0.0000000	   3.1658722
   1.1416677	  -0.0393628	   0.0000000	  -0.0195049	   0.0554459	   0.0000000	   3.1658722
   1.1413424	  -0.0383988	   0.0000000	  -0.0187397	   0.0578786	   0.0000000	   3.1658722
   1.1410301	  -0.0373937	   0.0000000	  -0.0179726	   0.0602610	   0.0000000	   3.1658722
