0	0.8104	0	0	0	0.26810296	0	1	0.0373795281763191	-0.0142396850150077	3.55630707840067e-08
0.0034576772202937	0.81040185163108	0.000926918172306935	2.12210505641146e-13	0.00107090698857334	0.268044871055277	1.22609180783081e-10	0.999995183470931	0.0372855710567299	-0.0144839977551893	3.53405055032834e-08
0.0106864091734849	0.810417677951688	0.00286394370284786	2.01641142621057e-12	0.00330718217207638	0.267866260433876	3.7578546604346e-10	0.999985113875192	0.0370836659277058	-0.0149933892553065	3.46927601433105e-08
0.0197219262568697	0.810460166121843	0.00528284539503002	6.8157327922168e-12	0.00609624490731492	0.267534403595881	6.85175478758084e-10	0.999972527435864	0.0368211077710129	-0.0156270925803345	3.3817706331189e-08
0.0281423689188342	0.810522415845349	0.00753391840063785	1.37727028753408e-11	0.00868777021008169	0.267116763252673	9.65975743989462e-10	0.999960797792169	0.0365663529742535	-0.0162142477519388	3.29374343196581e-08
0.0336938620137998	0.810575377057319	0.00901591360817751	1.96388312955738e-11	0.0103915353004129	0.266784386477322	1.14674447612859e-09	0.999953064585516	0.0363931416910789	-0.0165993583711025	3.2315309144141e-08
0.0350908226472033	0.810590192652399	0.00938853783266171	2.12721539493375e-11	0.0108196034857712	0.266693626488534	1.19167054213342e-09	0.999951118625417	0.0363488563069707	-0.0166960015421542	3.20684034834775e-08
0.038548499867497	0.810629433509373	0.0103102737237549	2.55832132235861e-11	0.0118779163182868	0.266456686996256	1.30174613287271e-09	0.999946302097843	0.0362383078364007	-0.0169347254340226	3.17617618341652e-08
0.0457772318206882	0.810723276151148	0.0122344691683066	3.58128194016713e-11	0.0140844741663532	0.265904865597531	1.527431162618e-09	0.999936232502676	0.0360019758408233	-0.0174315155840179	3.08914642000445e-08
0.0548127489040733	0.81086295128078	0.0146335468350519	5.08528909818319e-11	0.0168299758586541	0.265108095951283	1.79981268505892e-09	0.999923646064974	0.0356970103054606	-0.0180478102619402	2.97323465304825e-08
0.0632331915660375	0.811015390313923	0.0168623716763758	6.70410283300307e-11	0.0193745311711716	0.264259079076769	2.04347292058126e-09	0.999911916422727	0.035403424573102	-0.0186171180963711	2.85787580094574e-08
0.0687846846610031	0.811127585004728	0.0183277157774274	7.88174484723062e-11	0.0210439907527289	0.263643447069791	2.19830553626264e-09	0.999904183218845	0.0352050005843846	-0.0189896197752952	2.7771635278551e-08
0.0701816452944069	0.811157275360252	0.0186959025485692	8.19150720327749e-11	0.0214630109148064	0.263481565361177	2.23652616018783e-09	0.999902237259895	0.0351543735092102	-0.0190829528938682	2.74540742541885e-08
0.0736393225147003	0.811233280747213	0.0196062265730571	8.98116597774624e-11	0.0224987269924858	0.263068558123641	2.33001951443104e-09	0.999897399752181	0.0350284104721578	-0.0193134389587211	2.70576674597378e-08
0.0808680544678915	0.811403701202805	0.0215046139647536	1.0733311723685e-10	0.0246515123237562	0.26215201749911	2.51738076856543e-09	0.999887419161325	0.0347601805081638	-0.0197921311539601	2.59418063256649e-08
0.0899035715512766	0.811638578028755	0.0238677036351358	1.31125717923854e-10	0.0273331655220952	0.260896390189739	2.74567483652355e-09	0.999874554595734	0.0344162153627611	-0.020384323136032	2.44677038154497e-08
0.0983240142132408	0.811879010697908	0.0260593819737336	1.54974456157288e-10	0.029749253850083	0.259661590614892	2.90242617538342e-09	0.999865136087892	0.0171539768711198	-0.0105326425787585	1.15763220759887e-08
0.103875507308207	0.812048321246403	0.0274986520475468	1.71199386626245e-10	0.0312259803201503	0.258860428710298	2.92899358790025e-09	0.999863259128885	1.66592190124843e-07	-1.10178101179028e-07	-4.63595470842496e-11
0.10527246794161	0.812092187942776	0.027860133436788	1.7528643503878e-10	0.0315829271694185	0.25866123638122	2.92677825168175e-09	0.999863344546518	4.95603293445367e-07	-3.33097877483367e-07	-3.43676894500972e-11
0.108730145161904	0.812202925135062	0.0287536284432643	1.85401912498011e-10	0.0324695495924643	0.258154328650945	2.92422797641913e-09	0.999863344513442	4.96054640644815e-08	-3.4520428128441e-08	-2.79835388648654e-11
0.115958877115095	0.812444312844198	0.0306157918066588	2.06520087532233e-10	0.0343139658751981	0.257046480247001	2.91853230172186e-09	0.999863344516057	1.41571100300264e-08	-1.04166462738395e-08	-1.50072732260209e-11
0.12499439419848	0.812764705021328	0.0329317491319779	2.32855707742307e-10	0.0366008908272019	0.255570939440681	2.9106828521777e-09	0.999863344504369	5.72635824872925e-09	-4.43391103874193e-09	-7.04467254812783e-12
0.133414836860444	0.813081804385471	0.035077662160808	2.57331388931789e-10	0.038712379054	0.254105952131784	2.90258223395559e-09	0.999863344508858	5.08391906949018e-09	-4.13185232259929e-09	-5.12707932971468e-12
0.13896632995541	0.813300553480064	0.0364855354775679	2.734291920489e-10	0.0400934223140923	0.253093144121276	2.8968105212843e-09	0.999863344502224	1.51036803849493e-08	-1.2692870904609e-08	-7.0495039126982e-12
0.140363290588814	0.813356804218239	0.0368389148181717	2.77474872837708e-10	0.0404395127632675	0.252832448873814	2.89530146594622e-09	0.999863344502828	7.21178708206772e-08	-6.10418319932794e-08	-7.85368722752796e-12
0.143820967809107	0.813498108632519	0.0377119990253662	2.8747931831946e-10	0.0412936038459542	0.252177149377062	2.89147992720135e-09	0.999863344497784	5.25565708934448e-09	-4.48211366715611e-09	-4.22980945692434e-12
0.151049699762298	0.813803029468226	0.0395298396646068	3.08351075469035e-10	0.043067234677295	0.250761220354279	2.88309599807138e-09	0.999863344498978	0	-0	-0
