0	0.8104	0	0	0	0.26810296	0	1	0.0374253125358327	-0.0141189936466891	9.88751172825347e-12
0.0329350740778313	0.810568432614494	0.00881321106663167	-1.93373842525311e-15	0.0102000187279226	0.266816202173737	-4.84644445440792e-13	0.999952603291686	0.036473077877942	-0.0164229896824415	-3.8959578146941e-11
0.10550960492277	0.812087919617317	0.0279292566417604	-2.03337326822189e-13	0.0312473134797275	0.258899048879016	-5.31263566495484e-12	0.999879995894773	0.0139511749171331	-0.00875612008895457	-7.23101258550983e-11
0.206420061031083	0.816537211586417	0.0530862931176178	-9.73722573125146e-13	0.0561190024426555	0.237853573296707	-8.78712467374837e-12	0.99985940973877	-0	0	0
0.320293727181593	0.82426067881033	0.0782262641205847	-1.9014385600842e-12	0.0784909546596425	0.20167313544341	-7.2762285602266e-12	0.999860799638899	-0	0	0
0.429793211409534	0.833732895953119	0.0979402712536152	-2.66592354939697e-12	0.0933000816456759	0.157081713883615	-6.91166600341175e-12	0.999860681320104	-0	0	0
0.518250692619407	0.84231189399611	0.11005509383792	-3.2361001546134e-12	0.0998733555535602	0.116260054490989	-5.59249540694566e-12	0.999860517525505	-0	0	0
0.572222691484513	0.847753162451852	0.115622256715779	-3.51434925881371e-12	0.101398823359774	0.08988335777955	-5.20958321246073e-12	0.999860711266727	-0	0	0
0.585381713230375	0.849087679931444	0.11676191346015	-3.58674834243869e-12	0.101492190132442	0.0833316211625658	-4.9427529579837e-12	0.999860624424411	-0	0	-0
0.611509614446265	0.851738400921884	0.118767903502465	-3.00288494801791e-12	0.10133797117292	0.0701944554722038	3.53320573406806e-11	0.999860624432962	-0	0	0
0.669891080110362	0.857609064810649	0.12199801090366	-1.46654180127877e-12	0.0994146613244353	0.0403645008058097	1.60242835748285e-11	0.999860624453127	0	0	0
0.753283680964467	0.865660767596924	0.123560246742577	3.48428636444197e-13	0.0929819711898118	-0.00301022109967556	3.12884531486203e-11	0.999860624481717	0	-0	0
0.851621110880131	0.874220310112019	0.120723340053637	3.06658959311212e-12	0.0802290308791245	-0.0547596678889267	1.82694975205315e-11	0.99986062451576	0	-0	0
0.953041138751512	0.881480483640685	0.112446527457969	5.00535917747833e-12	0.0622645003666838	-0.108529794073277	2.68139921687864e-11	0.99986062455073	0	-0	0
1.04531116163234	0.886368250123262	0.100155975545941	7.36300072180816e-12	0.0435196226083951	-0.157998298588119	1.5338588975911e-11	0.999860624582691	0	-0	0
1.11730425640999	0.888981721426468	0.0873724529643741	8.2051949311671e-12	0.0293600583535504	-0.197245301054148	1.8805923005079e-11	0.999860624607493	-0	-0	0
1.16035538927069	0.890086123852117	0.0783697199776686	9.17417036970268e-12	0.0221905215289615	-0.221022007087602	1.12043535581557e-11	0.999860624622304	-0	-0	0
1.17076342646075	0.890309264192487	0.0760392759418297	9.16518130140528e-12	0.0207068071848682	-0.226794595143712	1.24356700422235e-11	0.999860624625821	-0	-0	0
1.22651406581602	0.891314809412736	0.0625362444066141	9.73281655757613e-12	0.015366150251232	-0.257613536901801	7.92769305944695e-12	0.99986062464488	-0	-0	0
1.25438938549366	0.891705927633375	0.0551404127487814	9.92238821104082e-12	0.0144152924158645	-0.272935872195949	5.26384512134918e-12	0.999860624654549	-0	-0	-0
1.27214656664547	0.891964242193688	0.0502094374072931	1.02343719598852e-11	0.0148034030041025	-0.282410626058749	2.44531860347759e-11	0.999860605315034	-0	-0	0
1.30377328529552	0.892467538964329	0.041018713515328	1.08620495123997e-11	0.0174659083466668	-0.298607971759111	1.08345372590675e-11	0.999860695912432	0	-0	0
1.33060709145355	0.892991321559531	0.0328332535120967	1.10809126054712e-11	0.0219311128353136	-0.311278160005723	1.32096882276599e-11	0.999860074767781	-4.62471062167099e-05	0.00175651545722856	-1.65400387440307e-11
1.33801534452657	0.893159689997879	0.0305150466441506	1.12176217969597e-11	0.0235459052735099	-0.314532413844782	9.53630353157557e-12	0.999859496524813	-0.0012941471105201	0.039978948513234	-3.55803622359843e-10
1.36770682705816	0.893973521980603	0.0210118008339211	1.12862615185393e-11	0.0317055979663869	-0.32514575614361	-4.56150910728506e-12	0.999818136457798	-0.00250434981998484	0.0399215259224787	-2.70897154468112e-10
1.40867501283447	0.895573437662789	0.00746520220383401	1.07581079055674e-11	0.04722266910898	-0.335311564358418	-2.05533375211114e-11	0.999761067913282	-0.00451546904831781	0.0397443145528223	-1.6085039859518e-10
1.42164130355948	0.896223714910005	0.00310304790365372	1.04637790451932e-11	0.0530760828470211	-0.337177331109302	-2.47477879334444e-11	0.99974300592853	-0.00519854608080438	0.0396607485485191	-1.27531032800896e-10
1.45133278609108	0.898014115547169	-0.0069398649677741	9.60571462317144e-12	0.067671346140643	-0.338603566277607	-3.26145707786004e-11	0.999701645811272	-0.00703132044324086	0.039377157500567	-5.02651860658175e-11
1.49230097186738	0.901222959634238	-0.020737622207558	8.11823903893939e-12	0.0892593246555456	-0.333641016437128	-3.91708540852536e-11	0.999644577284017	-0.00967793173473493	0.0388115657676653	5.45690145261888e-11
1.50526726259239	0.902426706501661	-0.0250435412902022	7.60307807802208e-12	0.096097384788908	-0.330320273013826	-4.01327506342031e-11	0.999626515291811	-0.0105358210811291	0.0385875164449505	8.76810941578917e-11
1.53495874512399	0.905506692195698	-0.0347044435560467	6.40293017631475e-12	0.111113376659998	-0.319852275664702	-4.0202582826045e-11	0.999585155174177	-0.0126036361746106	0.0379624598146385	1.65664386870078e-10
